snapshot_id,pipeline,version_collecte,fenetre_debut,fenetre_fin,annonce_id,url,modele,annee,type_connexion,segment,source_taxonomie,energie,reservation_instantanee,prix_jour,prix_heure,note,nb_avis,commune_recherche,commune_annonce,communes_recherche,nb_communes_matchees,rang_resultat,livraison_disponible,mon_vehicule,compte_proprietaire,distance_recherche,nb_resultats_total,nb_clics_pagination
20260731T110310,A2,v3.3-search-gps,2026-08-01T09:00,2026-08-01T20:00,1832158,https://fr.getaround.com/location-voiture/puteaux/renault-clio-1832158,Renault Clio (2015),2015,Getaround Connect,CITADINE,SEGMENT_RULES,THERMIQUE,False,92.0,,3.5,2,Puteaux,Puteaux,Puteaux|Asnières-sur-Seine|Paris 17e,3,1,False,True,C3,400,373,9
20260731T110310,A2,v3.3-search-gps,2026-08-01T09:00,2026-08-01T20:00,1078506,https://fr.getaround.com/location-voiture/puteaux/renault-clio-1078506,Renault Clio (2011),2011,Sur rendez-vous,CITADINE,SEGMENT_RULES,THERMIQUE,False,89.0,,4.79,21,Puteaux,Puteaux,Puteaux|Paris 17e,2,4,False,True,C1,480,373,9
20260731T110310,A2,v3.3-search-gps,2026-08-01T09:00,2026-08-01T20:00,1881481,https://fr.getaround.com/location-voiture/puteaux/citroen-c1-1881481,Citroen C1 (2016),2016,Getaround Connect,MICRO_CITADINE,SEGMENT_RULES,THERMIQUE,False,92.0,,5.0,2,Puteaux,Puteaux,Puteaux|Asnières-sur-Seine|Paris 17e,3,5,False,True,C2,480,373,9
20260731T110310,A2,v3.3-search-gps,2026-08-01T09:00,2026-08-01T20:00,1881624,https://fr.getaround.com/location-voiture/puteaux/renault-twingo-iii-1881624,Renault Twingo III (2015),2015,Getaround Connect,CITADINE,SEGMENT_RULES,THERMIQUE,False,92.0,,5.0,1,Puteaux,Puteaux,Puteaux|Asnières-sur-Seine|Paris 17e,3,6,False,True,C2,480,373,9
20260731T110310,A2,v3.3-search-gps,2026-08-01T09:00,2026-08-01T20:00,1913338,https://fr.getaround.com/location-voiture/puteaux/ford-c-max-1913338,Ford C-Max (2019),2019,Getaround Connect,MONOSPACE,SEGMENT_RULES,THERMIQUE,False,114.0,,,,Puteaux,Puteaux,Puteaux|Asnières-sur-Seine|Paris 17e,3,10,False,True,C3,480,373,9
20260731T110310,A2,v3.3-search-gps,2026-08-01T09:00,2026-08-01T20:00,1832153,https://fr.getaround.com/location-voiture/puteaux/volkswagen-tiguan-1832153,Volkswagen Tiguan (2015),2015,Getaround Connect,SUV_FAMILIAL,SEGMENT_RULES,THERMIQUE,False,128.0,,1.0,1,Puteaux,Puteaux,Puteaux|Asnières-sur-Seine|Paris 17e,3,12,False,True,C3,400,373,9
20260731T110310,A2,v3.3-search-gps,2026-08-01T09:00,2026-08-01T20:00,716035,https://fr.getaround.com/location-voiture/puteaux/citroen-c3-716035,Citroen C3 (2016),2016,Sur rendez-vous,CITADINE,SEGMENT_RULES,THERMIQUE,False,83.0,,4.54,35,Puteaux,Puteaux,Puteaux|Asnières-sur-Seine|Paris 17e,3,13,False,True,C1,480,373,9
20260731T110310,A2,v3.3-search-gps,2026-08-01T09:00,2026-08-01T20:00,1881636,https://fr.getaround.com/location-voiture/puteaux/peugeot-108-1881636,Peugeot 108 (2019),2019,Getaround Connect,MICRO_CITADINE,SEGMENT_RULES,THERMIQUE,False,95.0,,3.5,4,Puteaux,Puteaux,Puteaux|Asnières-sur-Seine|Paris 17e,3,16,False,True,C2,480,373,9
20260731T110310,A2,v3.3-search-gps,2026-08-01T09:00,2026-08-01T20:00,1718469,https://fr.getaround.com/location-voiture/puteaux/peugeot-5008-1718469,Peugeot 5008 (2014),2014,Sur rendez-vous,MONOSPACE,SEGMENT_RULES,THERMIQUE,False,161.0,,3.5,2,Puteaux,Puteaux,Puteaux|Asnières-sur-Seine|Paris 17e,3,17,False,True,C3,400,373,9
20260731T110310,A2,v3.3-search-gps,2026-08-01T09:00,2026-08-01T20:00,1881118,https://fr.getaround.com/location-voiture/puteaux/peugeot-208-1881118,Peugeot 208 (2019),2019,Getaround Connect,CITADINE,SEGMENT_RULES,THERMIQUE,False,106.0,,3.5,2,Puteaux,Puteaux,Puteaux|Asnières-sur-Seine|Paris 17e,3,19,False,True,C2,480,373,9
20260731T110310,A2,v3.3-search-gps,2026-08-01T09:00,2026-08-01T20:00,1881691,https://fr.getaround.com/location-voiture/puteaux/opel-corsa-1881691,Opel Corsa (2017),2017,Getaround Connect,CITADINE,SEGMENT_RULES,THERMIQUE,False,106.0,,4.5,2,Puteaux,Puteaux,Puteaux|Asnières-sur-Seine|Paris 17e,3,21,False,True,C2,480,373,9
20260731T110310,A2,v3.3-search-gps,2026-08-01T09:00,2026-08-01T20:00,1881645,https://fr.getaround.com/location-voiture/puteaux/renault-clio-1881645,Renault Clio (2015),2015,Getaround Connect,CITADINE,SEGMENT_RULES,THERMIQUE,False,97.0,,4.0,1,Puteaux,Puteaux,Puteaux|Asnières-sur-Seine|Paris 17e,3,24,False,True,C2,480,373,9
20260731T110310,A2,v3.3-search-gps,2026-08-01T09:00,2026-08-01T20:00,1859070,https://fr.getaround.com/location-voiture/puteaux/audi-a1-1859070,Audi A1 (2011),2011,Sur rendez-vous,CITADINE,SEGMENT_RULES,THERMIQUE,False,106.0,,,,Puteaux,Puteaux,Puteaux|Asnières-sur-Seine|Paris 17e,3,34,False,True,C3,480,373,9
20260731T110310,A2,v3.3-search-gps,2026-08-01T09:00,2026-08-01T20:00,1825239,https://fr.getaround.com/location-voiture/asnieres-sur-seine/renault-twingo-iii-1825239,Renault Twingo III (2017),2017,Getaround Connect,CITADINE,SEGMENT_RULES,THERMIQUE,False,100.0,,5.0,7,Puteaux,Asnieres Sur Seine,Puteaux|Asnières-sur-Seine|Paris 17e,3,41,False,True,C3,6580,373,9
20260731T110310,A2,v3.3-search-gps,2026-08-01T09:00,2026-08-01T20:00,1628653,https://fr.getaround.com/location-voiture/asnieres-sur-seine/fiat-500-lounge-1628653,Fiat 500 Lounge (2018),2018,Getaround Connect,CITADINE,SEGMENT_RULES,THERMIQUE,False,106.0,,4.92,64,Puteaux,Asnieres Sur Seine,Puteaux|Asnières-sur-Seine|Paris 17e,3,1,False,False,,5030,373,9
20260731T110310,A2,v3.3-search-gps,2026-08-01T09:00,2026-08-01T20:00,1762373,https://fr.getaround.com/location-voiture/paris/renault-captur-1762373,Renault Captur (2024),2024,Getaround Connect,SUV_COMPACT,SEGMENT_RULES,THERMIQUE,False,129.0,,4.68,28,Puteaux,Paris,Puteaux|Asnières-sur-Seine|Paris 17e,3,1,False,False,,5420,373,9
